id,order_id,nps_score
12167,57565,9
12168,1745,9
12169,35404,9
12170,27360,10
12171,77072,10
12172,2798,7
12173,57281,9
12174,65274,9
12175,41807,10
12176,78727,9
12177,38043,7
12178,30281,3
12179,9273,2
12180,81139,9
12181,37528,10
12182,13777,6
12183,7660,1
12184,89215,7
12185,160,9
12186,99217,2
12187,10058,4
12188,21095,10
12189,83592,2
12190,15774,0
12191,83473,9
12192,95100,8
12193,12330,9
12194,63869,9
12195,26472,3
12196,41650,5
12197,22010,0
12198,74297,10
12199,19598,9
12200,29315,9
12201,98604,4
12202,2250,8
12203,25854,7
12204,75396,4
12205,92407,2
12206,73853,8
12207,76928,7
12208,22499,6
12209,34856,10
12210,90175,9
12211,48664,0
12212,34709,10
12213,71717,9
12214,68128,8
12215,96960,10
12216,28907,8
12217,24222,1
12218,83522,8
12219,13014,8
12220,388,2
12221,88452,9
12222,10753,9
12223,74477,10
12224,28516,10
12225,8952,7
12226,66329,0
12227,70945,4
12228,3967,10
12229,24401,10
12230,10588,9
12231,10959,9
12232,15606,10
12233,83663,8
12234,93951,4
12235,4064,6
12236,31445,9
12237,62773,5
12238,80419,10
12239,69076,7
12240,26098,4
12241,97405,10
12242,72128,10
12243,20299,9
12244,98872,7
12245,93233,10
12246,51848,1
12247,99957,0
12248,13334,9
12249,57970,2
12250,55977,6
12251,68546,9
12252,55876,9
12253,81247,4
12254,52743,3
12255,11401,5
12256,69604,4
12257,38868,7
12258,87221,5
12259,42610,10
12260,79031,10
12261,25957,3
12262,21436,3
12263,17565,5
12264,81403,6
12265,47622,1
12266,17176,2
12267,44064,9
12268,83681,7
12269,31058,2
12270,20763,8
12271,16738,6
12272,36140,7
12273,75482,9
12274,86996,7
12275,56352,3
12276,41554,6
12277,57299,10
12278,75609,10
12279,15695,9
12280,89455,9
12281,96763,3
12282,102,8
12283,33880,8
12284,53819,9
12285,50327,10
12286,96651,6
12287,83170,1
12288,91930,10
12289,43294,10
12290,54841,1
12291,22861,8
12292,17143,10
12293,84500,10
12294,12729,8
12295,56217,6
12296,70160,8
12297,22651,8
12298,27540,7
12299,37399,10
12300,8199,2
12301,85303,6
12302,15115,9
12303,1180,9
12304,25888,8
12305,57959,5
12306,21736,7
12307,77559,2
12308,31905,9
12309,3081,10
12310,73257,10
12311,5154,7
12312,29737,7
12313,7696,1
12314,79809,4
12315,90373,10
12316,21145,7
12317,2307,1
12318,10609,10
12319,68624,2
12320,10242,9
12321,92935,4
12322,37864,1
12323,56636,10
12324,36210,7
12325,19325,9
12326,99918,3
12327,82823,9
12328,57155,10
12329,93218,5
12330,78849,4
12331,5370,9
12332,47084,7
12333,90854,10
12334,11849,5
12335,95904,5
12336,91763,9
12337,22458,7
12338,58367,4
12339,81616,10
12340,2493,5
12341,40067,10
12342,75684,2
12343,57614,8
12344,23177,2
12345,52238,0
12346,46467,10
12347,68553,9
12348,2695,6
12349,3752,2
12350,16992,9
12351,23046,8
12352,10360,9
12353,8210,9
12354,96950,1
12355,26211,3
12356,52120,1
12357,37988,10
12358,43706,9
12359,25948,10
12360,44673,1
12361,62065,7
12362,55736,2
12363,54101,10
12364,58243,8
12365,83690,3
12366,91163,7
12367,71146,4
12368,54169,8
12369,1695,2
12370,27426,0
12371,70739,8
12372,24916,0
12373,24260,10
12374,24695,10
12375,50345,9
12376,31606,7
12377,43319,9
12378,42316,10
12379,61598,10
12380,49395,8
12381,50419,10
12382,95584,7
12383,35496,10
12384,3276,4
12385,93189,10
12386,51689,8
12387,1128,10
12388,66298,5
12389,12161,0
12390,36386,10
12391,16134,5
12392,36561,4
12393,33418,4
12394,99647,7
12395,47700,10
12396,32988,9
12397,76831,3
12398,85806,1
12399,60348,8
12400,17926,9
12401,80336,10
12402,2645,10
12403,13356,8
12404,99940,2
12405,66471,8
12406,85483,0
12407,57145,10
12408,21979,4
12409,50756,7
12410,14533,9
12411,28585,1
12412,20908,3
12413,25813,6
12414,1071,6
12415,52571,3
12416,5899,9
12417,50974,4
12418,71915,9
12419,66790,0
12420,61140,10
12421,63777,10
12422,93979,5
12423,17395,10
12424,66575,10
12425,94809,8
12426,19630,10
12427,86537,10
12428,53401,9
12429,90615,10
12430,24563,3
12431,29861,9
12432,50334,9
12433,87011,10
12434,99977,5
12435,55113,8
12436,14221,10
12437,26837,8
12438,78970,7
12439,32053,7
12440,60270,0
12441,62976,0
12442,26084,10
12443,34661,10
12444,65702,7
12445,65851,9
12446,27621,7
12447,18708,10
12448,98887,9
12449,11888,10
12450,15680,5
12451,94895,10
12452,934,9
12453,66106,4
12454,85447,4
12455,69741,6
12456,97926,10
12457,73640,8
12458,59444,9
12459,99146,0
12460,28064,10
12461,24231,1
12462,83671,7
12463,62509,4
12464,70591,10
12465,77724,9
12466,80209,8
12467,34014,5
12468,73629,1
12469,71550,0
12470,75929,10
12471,57123,8
12472,6286,5
12473,52422,9
12474,10114,10
12475,13116,0
12476,60398,0
12477,78775,4
12478,72529,10
12479,10375,3
12480,67451,10
12481,5663,8
12482,97754,4
12483,34792,2
12484,80498,5
12485,2709,4
12486,83414,9
12487,50719,3
12488,56913,4
12489,61947,10
12490,21076,8
12491,43904,9
12492,59556,3
12493,37153,4
12494,78487,9
12495,46350,9
12496,46234,10
12497,59281,9
12498,65253,9
12499,9581,0
12500,27695,10
12501,24239,8
12502,57693,2
12503,89556,10
12504,61742,8
12505,75693,9
12506,39263,10
12507,22038,5
12508,53346,10
12509,21532,4
12510,95062,2
12511,57438,8
12512,18140,9
12513,81008,10
12514,2194,0
12515,53070,10
12516,72846,8
12517,50511,9
12518,72775,6
12519,35366,8
12520,75359,6
12521,67761,9
12522,1705,8
12523,36631,9
12524,88790,7
12525,9784,8
12526,89063,9
12527,85206,9
12528,55713,3
12529,56407,9
12530,11627,8
12531,7468,10
12532,46090,7
12533,27962,7
12534,81204,5
12535,75220,9
12536,48623,6
12537,6501,7
12538,15881,10
12539,32929,4
12540,22587,0
12541,34172,10
12542,19164,9
12543,75780,0
12544,75238,0
12545,11588,7
12546,88860,6
12547,82621,5
12548,73283,3
12549,27355,10
12550,29731,9
12551,92934,10
12552,18594,10
12553,60862,2
12554,16090,9
12555,10047,8
12556,5303,8
12557,98426,1
12558,11307,2
12559,80398,9
12560,20370,10
12561,21206,6
12562,35237,8
12563,5255,8
12564,33940,10
12565,61476,6
12566,39515,5
12567,6227,10
12568,21425,8
12569,75491,4
12570,94072,6
12571,59478,0
12572,30271,8
12573,10767,6
12574,65627,7
12575,46275,1
12576,45770,8
12577,79909,8
12578,69171,10
12579,34481,3
12580,33624,8
12581,14195,2
12582,15474,5
12583,46980,1
12584,90007,9
12585,80827,2
12586,18912,5
12587,46692,9
12588,45463,10
12589,69934,10
12590,72392,6
12591,11225,7
12592,8035,3
12593,86129,10
12594,75656,10
12595,96876,2
12596,60583,10
12597,34110,0
12598,4677,8
12599,64994,4
12600,99393,1
12601,85536,5
12602,34615,0
12603,39527,7
12604,87515,6
12605,16887,6
12606,71548,9
12607,94662,9
12608,50767,10
12609,80255,10
12610,2698,9
12611,25520,6
12612,83904,9
12613,87430,10
12614,99824,0
12615,45864,8
12616,1881,9
12617,48938,9
12618,39213,7
12619,21073,5
12620,23399,1
12621,91036,0
12622,1908,0
12623,96775,8
12624,91552,9
12625,95475,9
12626,19709,7
12627,75487,10
12628,58385,10
12629,56528,8
12630,34346,9
12631,33571,7
12632,40457,4
12633,89228,3
12634,43482,5
12635,93649,0
12636,20290,4
12637,25818,1
12638,38210,10
12639,81189,8
12640,35650,10
12641,72135,1
12642,94162,10
12643,67810,3
12644,22612,2
12645,60037,8
12646,19541,4
12647,54445,4
12648,9371,8
12649,43299,6
12650,68459,5
12651,32505,9
12652,84904,6
12653,34934,2
12654,24222,0
12655,45572,7
12656,74751,9
12657,75512,8
12658,53341,10
12659,39141,8
12660,59103,6
12661,68045,8
12662,92620,1
12663,12781,10
12664,61450,10
12665,75228,6
12666,68903,1
12667,62683,0
12668,12682,8
12669,97428,10
12670,20106,5
12671,453,10
12672,78159,7
12673,32667,9
12674,44330,8
12675,74730,9
12676,87999,4
12677,11246,8
12678,70092,9
12679,85475,8
12680,28713,10
12681,65210,7
12682,94518,10
12683,2733,10
12684,97387,9
12685,52980,1
12686,62626,7
12687,94114,10
12688,47368,7
12689,14453,1
12690,66953,3
12691,51045,7
12692,65716,8
12693,41820,6
12694,93555,4
12695,55076,10
12696,9547,5
12697,54713,3
12698,11834,9
12699,96325,10
12700,82829,10
12701,93352,6
12702,43882,2
12703,84386,10
12704,23792,10
12705,53903,8
12706,40135,7
12707,78419,7
12708,59637,8
12709,73231,7
12710,69153,7
12711,48943,10
12712,50934,9
12713,1094,10
12714,67248,9
12715,98902,0
12716,56670,8
12717,71469,10
12718,4134,4
12719,89474,8
12720,83793,10
12721,67943,10
12722,27711,4
12723,87552,7
12724,41633,7
12725,46754,3
12726,33047,10
12727,8738,9
12728,37400,5
12729,57978,4
12730,92401,8
12731,90076,4
12732,58465,0
12733,77882,10
12734,17968,10
12735,20005,5
12736,60307,7
12737,29723,4
12738,93664,10
12739,16431,9
12740,6982,7
12741,40875,0
12742,58737,1
12743,64398,7
12744,16752,10
12745,34234,9
12746,54205,6
12747,2113,7
12748,37829,10
12749,72010,8
12750,95841,2
12751,42137,0
12752,23709,8
12753,14851,4
12754,38825,1
12755,19244,1
12756,59328,7
12757,49098,9
12758,74381,9
12759,55715,6
12760,65109,8
12761,41426,8
12762,73724,0
12763,36930,7
12764,99179,2
12765,31415,3
12766,85500,6
12767,45812,10
12768,75447,8
12769,31948,10
12770,67130,4
12771,62665,0
12772,85083,6
12773,30254,10
12774,52146,8
12775,78048,10
12776,52807,6
12777,16977,2
12778,99967,7
12779,31614,7
12780,47033,9
12781,89637,4
12782,44042,10
12783,20991,2
12784,22861,10
12785,50234,9
12786,33982,7
12787,88854,9
12788,66775,5
12789,88051,7
12790,65915,10
12791,71665,0
12792,87606,10
12793,18846,7
12794,40843,9
12795,89671,8
12796,93652,3
12797,60546,6
12798,43828,10
12799,83700,1
12800,53444,8
12801,38437,9
12802,39827,0
12803,48034,2
12804,49364,0
12805,88829,8
12806,29919,10
12807,88227,0
12808,42966,9
12809,66865,8
12810,21132,3
12811,68024,7
12812,10289,7
12813,35424,10
12814,66220,7
12815,93477,9
12816,7699,10
12817,85880,10
12818,7462,1
12819,80037,3
12820,98148,6
12821,32078,8
12822,98020,5
12823,53076,2
12824,91308,9
12825,80121,7
12826,56197,6
12827,49975,10
12828,83703,8
12829,84409,5
12830,65791,9
12831,31877,3
12832,28719,4
12833,28041,10
12834,16429,9
12835,32723,8
12836,78127,3
12837,51083,8
12838,88658,8
12839,75029,0
12840,5012,6
12841,44555,10
12842,81640,0
12843,60843,9
12844,434,0
12845,32369,5
12846,55870,8
12847,57402,10
12848,80931,7
12849,12531,9
12850,39395,0
12851,59060,10
12852,40169,9
12853,65843,0
12854,98581,0
12855,87888,3
12856,65974,9
12857,53077,8
12858,28292,3
12859,8686,10
12860,6338,6
12861,23193,3
12862,76439,6
12863,67241,6
12864,93797,9
12865,13515,1
12866,81063,5
12867,25635,8
12868,62229,3
12869,24094,7
12870,18318,4
12871,45424,10
12872,69562,10
12873,71033,3
12874,99699,4
12875,12556,10
12876,10791,0
12877,85181,6
12878,87029,8
12879,9986,8
12880,14859,10
12881,63603,10
12882,63146,8
12883,7654,10
12884,40190,2
12885,70112,9
12886,66358,5
12887,3751,10
12888,67377,5
12889,88517,0
12890,99390,5
12891,59361,7
12892,7223,4
12893,19624,7
12894,73102,8
12895,29734,10
12896,99998,1
12897,75859,10
12898,66919,1
12899,36839,7
12900,10649,8
12901,26117,8
12902,43864,0
12903,83055,8
12904,29902,0
12905,97741,0
12906,23636,4
12907,95525,0
12908,49328,9
12909,86438,6
12910,44303,10
12911,44886,6
12912,69986,9
12913,36000,0
12914,55991,4
12915,55194,9
12916,33011,9
12917,6326,0
12918,37788,3
12919,56291,3
12920,56424,4
12921,80084,10
12922,65173,5
12923,48241,10
12924,5299,6
12925,91346,2
12926,50098,9
12927,18981,7
12928,1422,7
12929,5257,4
12930,76586,9
12931,56530,10
12932,65271,6
12933,11670,6
12934,86813,8
12935,16167,10
12936,86567,10
12937,25175,8
12938,44230,8
12939,22432,4
12940,54891,8
12941,20910,9
12942,48698,10
12943,61436,6
12944,82906,8
12945,37204,0
12946,95583,10
12947,36018,5
12948,11562,9
12949,18496,9
12950,79158,9
12951,96344,0
12952,92107,9
12953,503,6
12954,77894,10
12955,43768,9
12956,98294,7
12957,77511,10
12958,36237,7
12959,33316,4
12960,57876,7
12961,64931,1
12962,79043,8
12963,83434,5
12964,60087,3
12965,59117,6
12966,53595,0
12967,68356,2
12968,13373,1
12969,78343,7
12970,77182,7
12971,57204,6
12972,44627,10
12973,44176,6
12974,94060,9
12975,16089,9
12976,54680,8
12977,67045,2
12978,48631,7
12979,51779,0
12980,76160,10
12981,46499,1
12982,36481,8
12983,80397,10
12984,28810,5
12985,8445,0
12986,30323,10
12987,54407,3
12988,50480,9
12989,72752,2
12990,17770,7
12991,34038,4
12992,47289,7
12993,56174,5
12994,60327,9
12995,36698,9
12996,91367,8
12997,49014,9
12998,99871,6
12999,57894,4
13000,65483,4
13001,32825,10
13002,83140,9
13003,888,6
13004,90418,8
13005,74117,9
13006,66269,3
13007,77052,8
13008,81485,1
13009,4710,8
13010,11844,0
13011,46056,8
13012,12955,10
13013,59528,9
13014,30354,7
13015,70301,6
13016,29482,8
13017,24236,7
13018,41586,5
13019,66187,0
13020,58508,9
13021,97995,3
13022,18565,9
13023,73542,8
13024,23180,4
13025,4595,0
13026,45462,9
13027,58673,5
13028,5470,10
13029,66857,5
13030,83964,6
13031,94941,9
13032,8882,1
13033,95172,7
13034,96242,0
13035,6089,8
13036,78373,8
13037,71376,7
13038,95481,7
13039,42078,10
13040,27082,10
13041,46530,1
13042,28866,0
13043,83375,7
13044,59160,8
13045,8902,7
13046,36077,6
13047,87918,2
13048,8461,8
13049,70591,7
13050,10512,9
13051,61400,3
13052,74529,10
13053,32760,5
13054,28091,7
13055,10434,4
13056,70166,4
13057,94882,9
13058,18452,7
13059,87829,9
13060,77595,5
13061,24963,7
13062,13102,9
13063,64592,5
13064,31184,0
13065,34790,2
13066,79980,7
13067,4739,8
13068,14436,10
13069,75339,6
13070,48528,5
13071,28842,9
13072,35783,2
13073,25630,5
13074,63947,9
13075,75250,8
13076,49471,5
13077,71731,10
13078,17155,7
13079,91497,10
13080,17525,10
13081,2130,2
13082,39792,9
13083,63951,10
13084,59083,1
13085,65898,6
13086,83861,9
13087,57482,9
13088,65333,9
13089,51038,9
13090,61423,9
13091,31895,6
13092,11621,10
13093,14594,7
13094,61226,6
13095,81783,1
13096,46176,9
13097,84274,4
13098,30734,5
13099,52776,7
13100,22791,8
13101,29196,9
13102,58082,6
13103,88224,8
13104,42434,2
13105,77400,6
13106,8634,4
13107,64623,7
13108,34128,7
13109,15272,0
13110,63394,8
13111,93269,7
13112,71763,6
13113,83839,8
13114,92075,10
13115,33204,10
13116,14574,10
13117,18317,8
13118,37454,10
13119,89074,3
13120,79726,9
13121,29070,8
13122,4201,10
13123,69761,10
13124,64790,5
13125,86706,0
13126,78992,5
13127,23581,8
13128,38542,10
13129,33715,7
13130,58612,7
13131,24584,8
13132,17553,9
13133,90263,9
13134,81398,8
13135,17617,6
13136,84073,5
13137,26047,4
13138,28992,9
13139,15086,10
13140,24491,7
13141,97564,8
13142,25749,4
13143,32810,7
13144,40064,10
13145,27247,8
13146,58216,5
13147,14787,8
13148,18665,9
13149,95416,10
13150,3106,9
13151,25679,0
13152,57720,9
13153,61018,7
13154,65068,6
13155,44816,9
13156,96473,3
13157,73813,2
13158,62790,5
13159,67985,9
13160,70903,4
13161,35092,5
13162,71348,10
13163,59520,2
13164,91652,10
13165,46583,9
13166,47300,8
13167,81124,10
13168,1557,5
13169,27819,10
13170,91411,8
13171,99189,3
13172,73577,0
13173,24497,8
13174,46499,0
13175,80898,5
13176,46334,10
13177,14681,9
13178,99197,8
13179,65015,10
13180,32776,6
13181,7815,1
13182,60878,5
13183,89957,7
13184,31181,10
13185,86094,10
13186,63569,7
13187,77795,10
13188,82476,8
13189,83716,2
13190,77530,10
13191,90766,7
13192,41878,5
13193,63581,10
13194,58938,7
13195,18231,10
13196,82063,10
13197,47247,6
13198,36783,8
13199,6896,4
13200,34065,10
13201,19046,0
13202,80474,2
13203,37847,7
13204,96336,8
13205,74930,6
13206,81372,8
13207,93868,9
13208,86089,9
13209,17943,5
13210,94993,10
13211,82380,7
13212,15948,0
13213,71067,10
13214,4484,6
13215,32185,0
13216,91197,10
13217,20857,1
13218,75034,10
13219,70607,3
13220,43603,7
13221,16236,8
13222,70687,7
13223,98904,1
13224,52946,7
13225,21619,4
13226,46953,0
13227,29748,0
13228,60176,9
13229,54577,10
13230,68507,8
13231,9211,9
13232,53318,7
13233,15250,5
13234,47820,7
13235,35610,9
13236,43227,10
13237,66275,10
13238,69448,10
13239,75982,7
13240,59116,4
13241,56279,0
13242,68690,10
13243,20411,7
13244,17904,10
13245,67553,5
13246,33386,9
13247,77262,8
13248,86764,10
13249,23501,10
13250,77461,1
13251,50251,4
13252,94761,4
13253,10291,7
13254,13985,8
13255,91755,6
13256,97728,10
13257,20952,5
13258,47616,3
13259,3974,8
13260,68263,5
13261,55975,1
13262,59494,2
13263,77504,0
13264,50488,4
13265,83361,8
13266,19365,9
13267,50882,8
13268,60651,8
13269,68185,4
13270,80621,7
13271,52831,2
13272,43087,10
13273,3578,10
13274,15776,1
13275,93757,5
13276,46671,9
13277,10191,2
13278,37104,7
13279,76538,10
13280,72364,8
13281,93572,8
13282,66315,7
13283,48216,5
13284,20701,5
13285,27537,5
13286,67833,2
13287,75624,7
13288,43894,7
13289,5628,5
13290,15404,4
13291,73384,5
13292,18404,9
13293,42488,7
13294,39770,4
13295,26074,9
13296,3234,6
13297,98570,0
13298,7706,10
13299,50492,10
13300,26003,6
13301,38071,0
13302,40093,5
13303,37385,10
13304,33519,10
13305,37396,8
13306,98924,10
13307,67917,3
13308,59530,6
13309,29341,5
13310,19673,10
13311,69074,10
13312,13370,1
13313,55663,6
13314,91200,8
13315,40475,10
13316,66919,2
13317,23429,1
13318,27312,10
13319,52847,7
13320,62455,9
13321,24178,6
13322,64055,8
13323,73007,10
13324,28331,10
13325,53463,1
13326,16251,3
13327,38624,3
13328,51067,4
13329,32617,5
13330,35846,8
13331,53444,8
13332,30702,8
13333,7222,10
13334,60622,3
13335,28852,5
13336,27390,7
13337,37183,0
13338,22568,5
13339,75165,10
13340,85097,6
13341,33071,4
13342,24704,5
13343,66978,8
13344,54884,8
13345,65525,10
13346,71158,7
13347,51076,4
13348,5281,5
13349,6232,7
13350,93316,7
13351,36532,10
13352,41520,10
13353,22041,7
13354,7848,10
13355,40231,10
13356,19983,7
13357,90703,8
13358,48666,7
13359,18271,8
13360,12552,1
13361,7193,0
13362,61835,8
13363,10935,1
13364,82518,9
13365,65362,2
13366,52694,6
13367,53798,7
13368,73122,9
13369,67923,9
13370,35820,10
13371,86729,8
13372,61665,10
13373,24470,10
13374,89645,8
13375,17107,9
13376,29126,5
13377,18437,10
13378,78124,7
13379,69115,7
13380,10547,6
13381,91157,5
13382,45122,7
13383,58632,2
13384,48736,9
13385,61187,8
13386,97791,8
13387,36038,10
13388,29222,4
13389,69697,6
13390,89336,10
13391,31046,8
13392,94205,8
13393,66831,10
13394,96076,10
13395,17089,0
13396,92403,7
13397,9656,10
13398,38109,9
13399,67246,3
13400,50729,5
13401,35292,0
13402,73205,7
13403,65844,3
13404,2493,2
13405,63428,9
13406,75401,5
13407,31078,6
13408,88771,10
13409,75597,8
13410,2249,5
13411,21405,10
13412,13294,9
13413,65416,10
13414,65343,5
13415,13931,8
13416,56582,10
13417,83692,10
13418,33888,0
13419,14488,10
13420,77512,6
13421,13701,5
13422,57985,7
13423,36275,8
13424,62408,0
13425,40434,3
13426,58402,7
13427,99200,9
13428,72614,9
13429,81953,6
13430,54818,7
13431,97481,9
13432,42876,10
13433,34410,10
13434,1417,9
13435,84437,9
13436,55842,8
13437,5766,9
13438,52088,8
13439,43450,9
13440,36325,5
13441,36779,7
13442,66166,3
13443,4405,10
13444,54303,9
13445,90221,5
13446,95507,3
13447,27289,6
13448,62471,6
13449,84042,8
13450,25414,10
13451,12070,10
13452,34251,4
13453,3539,10
13454,41844,8
13455,82433,0
13456,4762,7
13457,19799,7
13458,97048,9
13459,4349,10
13460,41076,10
13461,83902,8
13462,10993,7
13463,26502,9
13464,16734,6
13465,21230,6
13466,85797,7
13467,34490,10
13468,6718,7
13469,56271,1
13470,78588,4
13471,37925,4
13472,73127,0
13473,34814,6
13474,75204,8
13475,46729,0
13476,98802,0
13477,58853,10
13478,35039,0
13479,50489,10
13480,82931,10
13481,68532,10
13482,51143,10
13483,56566,7
13484,5092,10
13485,33562,7
13486,25135,10
13487,26223,5
13488,17908,1
13489,91828,7
13490,2909,10
13491,87858,0
13492,48470,0
13493,10274,4
13494,29398,9
13495,99909,7
13496,20881,10
13497,56082,3
13498,70225,6
13499,86271,10
13500,59900,5
13501,48706,2
13502,20606,10
13503,3140,3
13504,696,4
13505,42885,10
13506,95129,3
13507,87340,8
13508,59257,9
13509,90219,9
13510,81070,8
13511,7942,5
13512,24385,7
13513,15290,0
13514,91295,8
13515,96911,7
13516,52238,3
13517,9064,4
13518,97464,9
13519,18859,7
13520,68480,3
13521,84854,2
13522,37497,9
13523,53439,7
13524,5684,9
13525,59118,10
13526,53121,0
13527,63466,9
13528,1724,6
13529,14785,0
13530,54060,8
13531,70525,6
13532,49866,9
13533,44832,6
13534,52114,10
13535,73240,4
13536,63456,10
13537,5010,9
13538,43956,4
13539,25985,9
13540,55629,0
13541,91066,4
13542,83064,7
13543,55341,10
13544,9302,5
13545,74673,7
13546,53412,10
13547,53284,10
13548,19270,10
13549,58802,10
13550,53801,8
13551,56725,7
13552,6633,3
13553,16977,2
13554,73199,9
13555,18544,7
13556,86301,7
13557,62317,10
13558,24916,0
13559,11218,7
13560,6216,4
13561,15295,2
13562,5706,5
13563,95982,10
13564,93602,4
13565,15969,3
13566,93794,6
13567,44724,1
13568,38777,7
13569,47222,8
13570,6654,8
13571,37945,7
13572,35007,4
13573,53582,3
13574,43469,1
13575,41853,8
13576,94773,10
13577,49719,6
13578,83093,2
13579,65738,5
13580,98659,1
13581,87817,4
13582,83961,9
13583,68125,8
13584,65716,0
13585,33261,10
13586,930,9
13587,24507,0
13588,18607,8
13589,41594,5
13590,69141,9
13591,30456,10
13592,7952,10
13593,98781,6
13594,2733,6
13595,42805,2
13596,5656,9
13597,46903,4
13598,79609,4
13599,56074,10
13600,67747,9
13601,73233,7
13602,58690,5
13603,18691,7
13604,72911,2
13605,88892,10
13606,27013,3
13607,82453,7
13608,46085,7
13609,30285,6
13610,57188,9
13611,49507,1
13612,26220,10
13613,32033,7
13614,26609,5
13615,54576,1
13616,62467,10
13617,8431,10
13618,56302,6
13619,15488,5
13620,26935,8
13621,88294,9
13622,93169,0
13623,44001,9
13624,28018,10
13625,67829,10
13626,35187,9
13627,50472,6
13628,17038,8
13629,16267,10
13630,95121,5
13631,29913,4
13632,22414,6
13633,73029,5
13634,19679,10
13635,99402,9
13636,7203,8
13637,54657,6
13638,78672,0
13639,97405,5
13640,29135,9
13641,32775,10
13642,54710,0
13643,99407,4
13644,22611,9
13645,9966,9
13646,8133,7
13647,96506,8
13648,75550,8
13649,95247,0
13650,74872,1
13651,72995,3
13652,36230,2
13653,63919,9
13654,29621,9
13655,22452,10
13656,32911,7
13657,720,4
13658,11303,5
13659,70679,8
13660,85967,6
13661,3526,10
13662,62581,8
13663,63648,5
13664,46542,5
13665,29144,9
13666,74951,8
13667,27285,10
13668,53160,7
13669,20552,8
13670,70678,8
13671,17949,6
13672,78379,6
13673,9055,8
13674,62648,6
13675,18193,8
13676,93507,5
13677,60413,8
13678,96544,6
13679,50591,9
13680,59876,10
13681,8181,7
13682,27864,5
13683,37635,7
13684,71468,8
13685,57139,6
13686,44450,10
13687,89214,6
13688,45756,7
13689,9008,9
13690,43269,9
13691,78581,0
13692,38557,3
13693,77095,7
13694,43500,1
13695,28913,10
13696,75368,9
13697,22997,9
13698,40972,4
13699,67027,9
13700,27685,8
13701,23725,9
13702,18823,9
13703,22068,5
13704,26504,4
13705,94581,5
13706,80487,3
13707,44600,9
13708,98003,6
13709,80712,2
13710,58433,10
13711,43287,10
13712,77936,8
13713,59737,0
13714,12253,5
13715,93520,10
13716,97356,0
13717,82582,4
13718,47618,8
13719,79905,7
13720,86488,10
13721,72648,9
13722,85305,5
13723,22889,0
13724,44557,10
13725,42874,8
13726,15694,6
13727,53195,10
13728,98210,9
13729,7795,6
13730,30482,2
13731,78184,8
13732,39613,10
13733,50188,1
13734,8902,4
13735,42636,9
13736,8162,7
13737,97318,8
13738,97608,9
13739,86365,9
13740,17475,4
13741,54248,10
13742,40640,1
13743,82756,7
13744,14623,6
13745,73443,10
13746,8580,3
13747,89436,1
13748,20563,9
13749,2496,4
13750,83219,4
13751,13289,7
13752,61510,9
13753,13143,10
13754,96381,6
13755,15307,1
13756,60497,1
13757,60344,10
13758,64631,8
13759,45516,10
13760,89440,10
13761,7029,9
13762,37883,8
13763,75293,9
13764,19031,6
13765,73399,8
13766,45264,4
13767,31508,2
13768,93780,10
13769,67080,10
13770,75678,3
13771,7335,9
13772,16304,6
13773,91201,10
13774,51466,10
13775,99127,10
13776,39255,10
13777,24297,6
13778,73172,8
13779,47814,8
13780,66129,10
13781,99766,8
13782,78235,2
13783,61762,1
13784,46747,9
13785,60824,4
13786,51917,10
13787,72047,10
13788,26566,7
13789,71555,0
13790,18000,10
13791,79213,9
13792,416,8
13793,28029,7
13794,74074,9
13795,36025,5
13796,99957,5
13797,61453,7
13798,73229,9
13799,24506,9
13800,70191,10
13801,59898,6
13802,9083,4
13803,14653,0
13804,43062,8
13805,3912,10
13806,89371,5
13807,35972,6
13808,81570,2
13809,60784,10
13810,14738,9
13811,96481,10
13812,26888,2
13813,67336,5
13814,4202,7
13815,74521,4
13816,49921,0
13817,41754,3
13818,50719,3
13819,16982,9
13820,24637,7
13821,69710,10
13822,53165,10
13823,90014,7
13824,64887,4
13825,72443,1
13826,3529,8
13827,70087,3
13828,55151,9
13829,73482,0
13830,15410,9
13831,78217,8
13832,23073,7
13833,94508,7
13834,56529,10
13835,97634,1
13836,8181,6
13837,80166,9
13838,69746,4
13839,73076,6
13840,10240,7
13841,46876,8
13842,95145,5
13843,123,3
13844,28098,7
13845,81778,9
13846,61972,7
13847,86638,4
13848,99113,9
13849,46862,3
13850,7144,10
13851,36008,9
13852,83423,5
13853,61675,10
13854,62284,6
13855,22250,10
13856,3498,0
13857,86216,8
13858,43406,5
13859,32684,9
13860,87715,1
13861,36095,10
13862,94565,4
13863,59750,3
13864,39207,6
13865,1315,9
13866,33202,7
13867,88558,8
13868,41047,9
13869,52100,7
13870,56970,6
13871,42793,7
13872,94901,6
13873,68786,7
13874,61614,7
13875,19636,7
13876,76347,8
13877,87661,0
13878,54422,7
13879,52665,10
13880,38660,5
13881,46466,6
13882,68654,1
13883,78678,4
13884,72837,7
13885,70328,1
13886,74445,10
13887,74755,0
13888,48326,9
13889,25438,4
13890,39133,9
13891,74839,4
13892,2248,10
13893,5428,10
13894,55201,7
13895,63132,7
13896,58229,6
13897,83641,5
13898,75466,8
13899,99411,9
13900,93958,6
13901,57489,5
13902,9104,10
13903,38732,8
13904,83253,7
13905,59099,5
13906,97008,4
13907,98238,10
13908,20533,6
13909,87479,5
13910,29235,9
13911,91062,5
13912,31898,10
13913,42905,7
13914,45982,5
13915,43,10
13916,5370,10
